"région";0.41572;0.34192;0.30123;0.19429;0.16379;0.08287;-0.21368;0.22887;0.12019;0.09218
"n";-0.30769;0.13772;1.17705;2.18127;0.52422;0.62419;0.07545;0.02098;0.30337;0.43183
"croissance";-0.3899;0.33172;-0.69237;1.1321;0.3439;0.40294;0.7564;3.16314;-0.21005;0.31054
"organisation";-0.11664;0.02335;0.31783;0.18767;0.04933;0.00652;-0.0445;0.00861;0.24111;0.32186
"durable";-0.29801;0.1757;-0.51445;0.56668;0.36507;0.4117;0.0803;0.03233;0.19511;0.24293
"production";-0.17274;0.03646;0.41774;0.23078;0.02542;0.00123;0.01615;0.00081;-0.07907;0.02464
"fois";0.03232;0.0017;-0.09824;0.01702;-0.05431;0.0075;-0.04084;0.00688;-0.08327;0.03644
"cela";0.06048;0.00266;-0.19888;0.03114;0.14319;0.02329;-0.31857;0.18703;-0.241;0.13626
"particulier";0.04623;0.00249;-0.14132;0.02515;0.11503;0.02405;0.07548;0.0168;0.11085;0.04612
"élection";0.9005;0.3067;-0.36524;0.05461;-0.31411;0.05827;-0.35027;0.11757;0.41486;0.20997
"connaître";0.24762;0.06066;-0.13358;0.0191;-0.14048;0.03048;0.12174;0.03714;0.51441;0.8443
"pourquoi";0.63111;0.33605;-0.43776;0.175;-0.01786;0.00042;0.09106;0.01773;-0.21129;0.12149
"sens|sen";-0.11634;0.01654;0.53887;0.38403;-0.33115;0.20923;-0.10135;0.0318;-0.41984;0.69473
"moins";-0.06677;0.00571;-0.17991;0.04485;-0.122;0.02975;0.01454;0.00069;-0.04577;0.00865
"vote";1.15027;1.03936;-0.38422;0.12551;-0.27977;0.096;-0.39351;0.30821;0.25957;0.17071
"occasion";0.42456;0.25173;-0.32093;0.15568;0.06315;0.0087;0.24097;0.20546;0.05014;0.01132
"part";-0.41472;0.28022;0.08493;0.01272;-0.01955;0.00097;0.06301;0.01639;-0.06632;0.02312
"caractère";-0.18815;0.01957;0.10775;0.00695;0.44473;0.17071;0.34581;0.16749;-0.27439;0.13424
"lutte";-0.37655;0.05775;-0.49894;0.10974;0.11091;0.00782;0.36055;0.13416;0.15349;0.03095
"trois";-0.2592;0.10555;0.34758;0.20543;0.06375;0.00997;0.18985;0.14348;-0.1414;0.10132
"afin";0.26339;0.03633;-0.20356;0.02348;-0.19518;0.03115;0.03092;0.00127;-0.11165;0.02106
"voir";0.10604;0.01243;-0.17297;0.0358;-0.24258;0.10158;0.0553;0.00857;-0.00767;0.00021
"mode";-0.34127;0.12199;-0.28238;0.09039;0.11992;0.02352;0.16631;0.0734;-0.20298;0.1392
"collectif";-0.15169;0.00937;-0.20973;0.01939;-0.17919;0.02042;0.17608;0.032;0.02689;0.00095
"publique";0.20677;0.02612;0.49567;0.16246;-0.03034;0.00088;-0.0978;0.01481;-0.32024;0.2021
"manière";0.20769;0.06526;-0.39801;0.25938;0.03941;0.00367;-0.04061;0.00632;0.03068;0.00459
"façon";-0.25582;0.00952;0.71901;0.08139;0.36169;0.02971;0.4852;0.08677;-0.09309;0.00407
"amener";0.00744;3e-05;-0.14447;0.01117;-0.42514;0.13958;0.29346;0.10792;0.08919;0.01269
"pauvreté";-0.82113;1.33394;-0.25814;0.14268;0.31878;0.31392;-0.13478;0.09106;0.02914;0.00542
"limite";0.52023;0.08662;-0.50596;0.08867;0.62669;0.19625;0.55598;0.25065;-0.12243;0.01547
"fr";-0.12034;0.02486;1.44259;3.86621;0.65279;1.14214;0.28753;0.35957;0.34367;0.65395
"organiser";-0.20429;0.02914;0.13772;0.01433;-0.19852;0.04297;-0.3628;0.23287;-0.17254;0.06705
"fondamental";0.17536;0.01521;-0.23142;0.02867;-0.05334;0.0022;-0.07389;0.00684;-0.13562;0.02934
"définition";-0.29688;0.02051;-0.16901;0.0072;0.36569;0.0486;-0.63247;0.2359;-0.1414;0.01501
"plusieurs";0.14615;0.02858;-0.14223;0.0293;-0.26688;0.14883;0.36042;0.44049;-0.01583;0.00108
"donc";-0.32955;0.10427;-0.0244;0.00062;0.18355;0.0505;-0.05679;0.00784;-0.20998;0.13654
"réfléchir";0.627;0.11438;0.04895;0.00075;-0.58199;0.15387;-0.12854;0.01218;-0.10005;0.00939
"réaliser";0.37424;0.1141;0.30165;0.08023;0.0056;4e-05;0.22884;0.10809;-0.18449;0.08943
"face";0.10602;0.01275;-0.28456;0.09944;0.24872;0.1096;0.07815;0.01756;-0.24483;0.21938
"perspective";-0.15527;0.04138;0.10905;0.02209;0.30095;0.24275;-0.04996;0.01085;0.02608;0.00377
"condition";-0.15484;0.02999;-0.05088;0.0035;-0.06075;0.00721;0.10064;0.03211;0.66687;1.79454
"troisième";0.96864;1.06463;1.22296;1.83669;0.82053;1.19283;0.37744;0.40956;0.57225;1.19849
"texte";-0.16138;0.02122;0.72521;0.4637;0.42012;0.22451;0.21931;0.09928;0.22337;0.1311
"interroger";0.35947;0.11278;0.22335;0.04712;0.3513;0.16819;0.26888;0.15988;0.32054;0.28926
"activité";-0.25486;0.08693;0.05782;0.00484;-0.03624;0.00274;-0.33082;0.37112;0.08216;0.02914
"démographique";-0.58641;0.64031;-0.78618;1.24558;0.64015;1.19144;0.48991;1.13232;-0.11833;0.0841
"médias";-0.47095;0.03226;0.18942;0.00565;-0.44173;0.04432;-0.23788;0.02086;0.21794;0.02229
"vers";-0.16846;0.04624;-0.17764;0.05564;-0.09388;0.02242;-0.28323;0.33116;0.27406;0.39472
"éviter";-0.01042;0.00017;0.32006;0.17418;0.72992;1.30697;-0.17658;0.12412;0.42477;0.91433
"association";-0.18546;0.01301;-0.16981;0.0118;-0.41908;0.10372;0.00514;3e-05;0.57133;0.39822
"tel";-0.5032;0.2873;-0.03127;0.0012;0.20192;0.07224;-0.11062;0.03518;-0.12386;0.05615
"image";-0.25575;0.08564;0.3858;0.2109;-0.18891;0.07295;0.14028;0.06527;-0.14879;0.09349
"universel";0.57448;0.22084;-0.35833;0.09299;-0.22376;0.05231;-0.4265;0.30841;0.54671;0.64512
"finalité";1.3484;0.1058;1.45594;0.13349;1.52647;0.2117;0.07809;9e-04;0.23911;0.01073
"autrui";-0.30542;0.00271;0.85711;0.02313;-1.08514;0.05349;0.30306;0.00677;-0.8503;0.06785
"moyen";-0.42695;0.23865;-0.11163;0.01766;0.04346;0.00386;-0.24007;0.19118;0.37697;0.60011
"régime";0.87642;0.8492;0.58149;0.4046;0.18598;0.05971;-0.04484;0.00563;0.01174;0.00049
"rendre";-0.12195;0.0199;0.00206;1e-05;-0.02104;0.00092;-0.02236;0.00169;-0.22425;0.21708
"devenir";-0.10344;0.01557;-0.13669;0.02942;-0.1473;0.04928;0.14847;0.08125;-0.21126;0.20941
"origine";-0.30412;0.10494;0.05557;0.00379;-0.27802;0.13694;-0.23847;0.16349;0.11349;0.04714
"spatial";0.46532;0.38428;-0.26022;0.13006;-0.11072;0.03397;0.1042;0.04883;0.18852;0.20344
"analyser";0.24952;0.04891;-0.5796;0.28561;0.42979;0.22657;0.36169;0.26037;-0.0838;0.01779
"notre";0.63675;0.21233;-0.71102;0.28654;0.32867;0.08833;0.05535;0.00407;-0.16908;0.04829
"conflit";0.48893;0.4173;-0.25599;0.12381;0.30009;0.24545;-0.44565;0.87839;-0.02405;0.00326
"Histoire";-0.16672;0.04448;1.21448;2.55442;0.70301;1.23482;0.34116;0.47189;0.29587;0.45182
"aujourd'hui";-0.21405;0.04399;-0.15866;0.02616;0.06863;0.00706;-0.10757;0.02815;0.28635;0.25392
"flux";0.10827;0.02012;0.17756;0.05857;-0.97322;2.53862;0.3188;0.44202;0.23497;0.30568
"conduire";0.04491;0.00229;0.07031;0.00607;-0.14829;0.03896;-0.02799;0.00225;-0.20277;0.15047
"www";-0.04485;0.00339;1.54129;4.33853;0.6632;1.15886;0.37878;0.61343;0.33025;0.59362
"objet";0.26373;0.03642;0.53313;0.1611;0.17224;0.02426;0.0793;0.00834;0.17916;0.05422
"cur";-0.10014;0.00729;-0.20422;0.03283;-0.19916;0.04504;0.26903;0.13339;-0.0815;0.01558
"ordre";-0.4217;0.238;-0.10437;0.01578;-0.04188;0.00366;-0.14768;0.07396;0.05107;0.01126
"conquête";-0.481;0.23559;0.01428;0.00022;-0.05537;0.00487;-0.42976;0.47651;0.12539;0.05164
"exprimer";-0.01135;4e-05;-0.07925;0.00218;-0.16302;0.01328;-0.23056;0.0431;0.00078;0
"global";-0.22858;0.0836;-0.51837;0.46535;0.4119;0.42391;0.65191;1.72303;-0.45625;1.07439
"analyse";0.05668;0.00355;-0.19156;0.04391;0.07047;0.00857;-0.04081;0.00466;0.03049;0.00332
"différence";0.14263;0.00533;-0.08949;0.00227;-0.43666;0.07796;0.42639;0.12062;-0.25299;0.05406
"support";-0.51699;0.34993;0.66372;0.62421;-0.24729;0.12501;-0.15781;0.08261;-0.20592;0.17906
"particulièrement";0.27992;0.09347;0.09713;0.01218;0.3014;0.16919;0.12448;0.04683;0.17566;0.11872
"régional";0.51276;0.42838;0.07669;0.01037;0.17373;0.07678;0.03335;0.00459;0.13729;0.09906
"évidence";-0.3296;0.11379;-0.34012;0.13114;0.0667;0.00728;0.14496;0.05576;0.04453;0.0067
"empire";-0.37907;0.23829;-0.71262;0.91147;0.49509;0.63469;0.66364;1.85057;-0.35317;0.66717
"expliquer";-0.06053;0.00235;0.02453;0.00042;0.46764;0.21856;0.76371;0.94588;-0.12318;0.03133
"pauvre";-0.9287;1.48048;0.11548;0.02477;0.06418;0.01104;-0.56161;1.37178;0.12556;0.08728
"vivre";0.02974;0.00059;-0.09995;0.00724;0.10194;0.01086;-0.7638;0.98911;0.07627;0.01256
"suffrage";1.00992;0.47479;-0.45475;0.10419;-0.54288;0.21422;-0.11376;0.01526;0.72638;0.79222
"loin";-0.47069;0.32229;0.75746;0.90332;0.12463;0.03528;-0.11218;0.04638;0.02262;0.0024
"engager";-0.20844;0.01643;0.52208;0.11158;-0.36647;0.07931;0.47517;0.21637;-0.35062;0.14998
"intérêt";-0.01823;0.00025;0.28296;0.06555;-0.33415;0.13188;0.15802;0.04786;-0.29585;0.21356
"mobilité";0.74667;0.90835;-0.28496;0.14319;-0.52939;0.71296;-0.08631;0.03075;0.46315;1.1273
"aménagement";1.0614;1.8355;0.0617;0.00671;0.62057;0.9797;-0.4517;0.84224;-0.25641;0.34551
"niveau";-0.60423;0.41426;-0.19421;0.04632;0.11195;0.0222;-0.12348;0.04383;0.08884;0.02888
"stéréotype";0.99521;0.02882;3.24452;0.33147;2.51897;0.28825;1.39664;0.14379;1.3722;0.1767
"essentiel";-0.7867;0.5762;-0.06872;0.00476;0.24665;0.08843;-0.59746;0.84204;0.15964;0.07653
"documentation";-0.27161;0.12019;1.12153;2.21797;0.3807;0.3687;0.07227;0.02156;0.17898;0.16835
"Louis";-0.49354;0.39687;-0.02283;0.00092;-0.02956;0.00222;0.37115;0.56865;-0.34496;0.62537
"justice";0.03548;0.00033;-0.1914;0.01038;-0.26117;0.02789;0.2703;0.04847;-0.09762;0.00805
"mener";0.33958;0.05368;-0.32533;0.05332;0.19772;0.02841;0.40225;0.19084;0.05558;0.00464
"dignité";-0.39373;0.00451;-1.30363;0.05351;0.96538;0.04234;1.52493;0.17142;-0.68508;0.04404
"mobiliser";0.21548;0.03107;-0.30654;0.06805;-0.0508;0.0027;0.18234;0.05637;-0.25257;0.13769
"système";-0.26993;0.09964;0.05345;0.00423;0.06215;0.00825;-0.26289;0.23944;0.19795;0.17282
"changement";-0.17352;0.0438;-0.87067;1.19351;0.47535;0.51323;0.99562;3.65353;-0.43018;0.86832
"individu";0.14398;0.00965;0.02696;0.00037;-0.05251;0.002;-0.44756;0.23625;-0.34501;0.17872
"parmi";-0.01014;0.00013;0.22341;0.06758;-0.15601;0.04754;-0.24389;0.18855;0.05426;0.01188
"nombre";-0.49333;0.24783;-0.14626;0.02358;0.04246;0.00287;-0.16574;0.07087;0.06562;0.01414
"santé";-1.01169;1.19113;-0.22914;0.06613;0.55521;0.56014;-0.78032;1.7954;0.3218;0.38872
"respecter";-0.27125;0.00856;0.25179;0.00799;-0.67575;0.08298;-0.02192;0.00014;0.13542;0.00688
"inviter";0.02672;0.00046;0.30817;0.06579;-0.61964;0.38373;0.03471;0.00195;-0.37464;0.28978
"civique";0.47074;0.11605;0.0647;0.00237;0.26905;0.05919;-0.07925;0.00833;0.20137;0.0685
"avant";0.22394;0.0321;-0.08306;0.00478;-0.16828;0.0283;0.26534;0.11418;0.09589;0.01898
"connaissance";0.10625;0.00591;0.41376;0.09703;0.26101;0.05571;0.01479;0.00029;0.47832;0.38647
"maritime";0.41579;0.27161;-0.23011;0.09003;-0.57352;0.80689;-0.03266;0.00425;0.59982;1.82321
"XIXe";0.37942;0.14659;-0.05359;0.00317;-0.91597;1.33399;0.23164;0.13844;0.56847;1.06143
"mesure";-0.40971;0.11721;0.00773;5e-05;-0.11396;0.01416;-0.29596;0.15496;0.06054;0.00825
"la";-0.27481;0.04834;0.07114;0.00351;-0.40258;0.16197;-0.1347;0.02943;0.17845;0.06575
"utiliser";-0.20298;0.03116;-0.12957;0.01374;0.06952;0.00571;0.04929;0.00466;0.18319;0.08188
"nécessaire";-0.07458;0.00275;-0.38112;0.07775;0.18215;0.02562;0.07185;0.00647;-0.18104;0.05229
"domaine";0.11394;0.01209;0.09821;0.00972;-0.01164;2e-04;-0.15275;0.05504;-0.34989;0.36764
"union";1.49486;3.12068;0.21949;0.07281;0.78888;1.35702;-0.82083;2.38399;-0.53255;1.27752
"école";-0.44049;0.09032;-0.35789;0.06453;-0.04675;0.00159;-0.37144;0.16273;0.90079;1.21835
"colonial";0.35063;0.18242;0.00746;9e-05;-0.92123;1.9662;0.28762;0.311;0.39769;0.75694
"échange";-0.04176;0.00228;-0.10209;0.01477;-0.39705;0.32227;0.19967;0.13225;0.06855;0.01984
"aspect";0.30904;0.11393;0.25241;0.08225;0.37595;0.26324;0.07859;0.01867;0.10064;0.03897
"marquer";-0.019;0.00054;-0.24021;0.09266;0.07718;0.0138;0.3542;0.47165;-0.00056;0
"affaire";0.26453;0.04479;0.18645;0.02408;-0.75531;0.57016;0.17672;0.05064;-0.15478;0.04946
"élément";-0.24067;0.04044;0.32274;0.07872;-0.22945;0.0574;-0.02063;0.00075;-0.18594;0.07787
"souvent";-0.14326;0.02388;-0.22413;0.06327;-0.10664;0.02066;0.06286;0.01165;0.03687;0.0051
"territorial";0.3854;0.20311;-0.12114;0.02172;0.35084;0.2628;0.0378;0.00495;0.00329;5e-05
"chaque";-0.18115;0.01909;0.02398;0.00036;-0.17822;0.02886;-0.34332;0.17377;0.02251;0.00095
"exercice";0.28066;0.02063;0.10879;0.00335;0.31274;0.03999;0.20866;0.02888;-0.13825;0.01614
"antisémitisme";-1.26976;0.04691;-0.06007;0.00011;0.49435;0.0111;-1.10171;0.08947;0.54804;0.02819
"concret";0.02054;0.00045;-0.1222;0.0174;0.31238;0.16402;-0.21485;0.1259;0.08455;0.02482
"puis";-0.29067;0.06883;0.21198;0.03962;-0.14882;0.02817;0.06271;0.00812;-0.21911;0.12614
"nation";-0.22624;0.04765;0.19322;0.03762;-0.40306;0.23616;-0.10336;0.0252;-0.17642;0.09346
"individuel";-0.02814;0.00035;-0.21793;0.02243;-0.13164;0.01181;0.08165;0.00737;-0.03451;0.00168
"conscience";-0.29083;0.02953;-0.15857;0.0095;-0.07229;0.00285;-0.0727;0.00468;0.0638;0.00458
"importance";-0.16184;0.01905;-0.5762;0.26136;0.20863;0.04943;0.50922;0.47786;-0.15024;0.05295
"savoir";-0.27204;0.04522;0.28514;0.05376;0.2345;0.05246;-0.0285;0.00126;-0.03191;0.00201
"dossier";-0.18614;0.0252;1.24665;1.22342;0.09575;0.01041;0.28456;0.14923;-0.03723;0.00325
"roi";-0.63208;0.56957;-0.31091;0.14915;0.2269;0.1146;0.32029;0.37054;-0.2777;0.35462
"historique";0.00233;1e-05;0.27146;0.09049;-0.23198;0.09535;0.0839;0.02024;-0.18363;0.12341
"ensuite";0.00231;0;-0.39355;0.09754;-0.21366;0.04148;0.48342;0.34454;0.10028;0.01887
"traite";0.02747;0.0011;0.00013;0;-0.77412;1.36116;0.09843;0.03571;0.57189;1.53458
"traiter";0.50216;0.24211;0.41903;0.18245;0.47513;0.33843;0.20769;0.10493;0.34114;0.36041
"critique";0.07947;0.00257;0.23381;0.0241;-0.61576;0.24114;-0.09566;0.00944;-0.11152;0.01634
"responsabilité";-0.53361;0.04142;-0.19062;0.00572;0.05097;0.00059;0.51086;0.09619;-0.50454;0.11944
"participer";0.1639;0.00938;-0.40344;0.0615;-0.35543;0.06887;-0.02251;0.00045;0.78168;0.68808
"États-Unis";0.27835;0.11271;0.03606;0.00205;-0.5826;0.77097;0.12701;0.05946;-0.07567;0.02687
"dernier";-0.07086;0.00497;-0.19316;0.03994;-0.20342;0.06392;0.34354;0.2958;-0.19687;0.12367
"source";-0.54424;0.32747;-0.0849;0.00863;0.1319;0.03003;-0.16748;0.07857;0.2303;0.18914
"industriel";0.2812;0.11273;-0.16362;0.04131;-0.43422;0.4197;0.29708;0.31878;0.28647;0.37736
"technologique";0.19674;0.03378;-0.43017;0.1748;0.42852;0.25026;0.57201;0.72359;-0.12051;0.04088
"accès";-0.79709;0.64698;-0.44027;0.21363;0.59952;0.57148;-0.24399;0.15359;0.03813;0.00478
"prise";-0.45123;0.13032;-0.10477;0.0076;-0.0189;0.00036;0.18778;0.05719;-0.3102;0.19866
"établissement";0.59857;0.05212;1.14197;0.20532;1.09043;0.27008;0.67616;0.16851;0.06301;0.00186
"numérique";0.62046;0.112;-0.21012;0.0139;0.38777;0.06831;0.3369;0.08367;-0.08268;0.00642
"évoquer";0.40498;0.15746;-0.29233;0.0888;0.24685;0.09135;-0.11608;0.03278;-0.16506;0.08438
"photographique";-0.30879;0.13038;1.12315;1.86689;0.26247;0.14709;0.11067;0.04244;0.11614;0.05949
"peuple";0.15776;0.00869;0.3244;0.03976;-0.33285;0.0604;0.27654;0.06765;0.0977;0.01075
"enfin";0.25543;0.02847;0.33239;0.05218;-0.06193;0.00261;-0.13449;0.02;-0.34669;0.16919
"mouvement";0.11093;0.0136;0.37384;0.16723;-0.1836;0.05819;0.29914;0.25066;0.08047;0.02309
"environnement";-0.36154;0.12549;-0.21455;0.04783;0.30177;0.13652;-0.39078;0.37147;-0.11549;0.0413
"lors";-0.02402;3e-04;-0.02129;0.00026;-0.20384;0.03397;0.02697;0.00097;-0.31426;0.16682
"professionnel";0.67494;0.25182;-0.67161;0.26986;-0.11674;0.01176;0.12984;0.02361;0.45189;0.3641
"moral";0.60487;0.18096;-0.08759;0.00411;-0.02141;0.00035;0.15371;0.02961;-0.10454;0.01744
"penser";-0.52518;0.14444;0.2452;0.03408;-0.24086;0.04744;-0.11518;0.0176;-0.36826;0.22907
"après";0.20998;0.03848;0.04238;0.0017;-0.24569;0.08226;-0.24723;0.13517;-0.27861;0.21853
"commun";-0.2415;0.02715;0.07732;0.00301;-0.03165;0.00073;-0.27261;0.08765;-0.40086;0.24127
"début";-0.08197;0.00626;-0.26322;0.06981;-0.05627;0.0046;0.60026;0.84993;-0.03771;0.00427
"cycle";0.40089;0.173;-0.713;0.59228;0.17448;0.05117;0.27419;0.20505;0.06698;0.01558
"exercer";0.48086;0.09418;-0.3112;0.04269;0.05362;0.00183;-0.07173;0.00531;-0.36711;0.17706
"repère";0.74993;0.68723;-0.4491;0.26674;0.09659;0.0178;0.20575;0.13106;0.19011;0.14245
"EMC";1.5204;0.33627;-0.39551;0.02463;0.22175;0.01117;-0.91078;0.30574;-0.37635;0.06646
"phénomène";0.16678;0.03642;-0.10049;0.01431;-0.32026;0.20967;0.20794;0.14344;0.49926;1.05259
"transformation";0.32238;0.127;-0.14044;0.02608;0.16569;0.05238;0.49638;0.76285;0.13534;0.0722
"lumière";0.22075;0.05955;0.06887;0.00627;-0.94373;1.69927;0.24934;0.19249;0.42693;0.71839
"science";-0.10604;0.00916;0.138;0.01679;0.08123;0.00839;0.72761;1.09274;-0.09568;0.02406
"limiter";-0.11396;0.0136;-0.07285;0.00602;0.01694;0.00047;-0.123;0.04015;0.07967;0.02145
"confronter";0.04173;0.00106;-0.05953;0.00234;0.03994;0.00152;0.23985;0.08906;-0.1481;0.04323
"compte";-0.16663;0.0202;0.08222;0.00532;-0.10604;0.01277;-0.4541;0.38001;-0.14546;0.04964
"inscrire";-0.00712;5e-05;-0.05575;0.00323;-0.12162;0.02218;0.0585;0.00832;0.07315;0.01657
"fonctionnement";-0.27249;0.01728;-0.39632;0.03957;0.17782;0.01149;-0.41332;0.10074;0.50019;0.18783
"lycée";0.81537;0.38685;-0.70113;0.30958;0.0174;0.00028;0.11024;0.01792;0.19353;0.07029
"reposer";0.42517;0.05785;-0.60505;0.1268;0.36059;0.06498;-0.16133;0.0211;-0.10424;0.01122
"environ";-0.64108;0.46633;0.34161;0.14331;-0.39218;0.27249;-0.30121;0.26084;-0.04503;0.00742
"XVIIIe";-0.04337;0.00208;0.3803;0.17305;-0.97433;1.63877;0.32584;0.2974;-0.13954;0.06944
"envisager";-0.10466;0.00988;0.00863;7e-05;0.21715;0.0664;0.7516;1.2909;-0.23621;0.16232
"offrir";0.00881;8e-05;-0.01433;0.00023;0.07461;0.00885;0.0514;0.00682;0.05461;0.00979
"seul";0.21708;0.03702;0.23916;0.04863;-0.12169;0.01816;4e-05;0;-0.00315;3e-05
"cause";-0.1166;0.00989;0.26048;0.05341;-0.32222;0.11791;0.05689;0.00597;-0.06488;0.00988
"sujet";0.11874;0.01108;0.25147;0.05376;-0.08535;0.00893;-0.22236;0.09841;-0.41388;0.43402
"religion";-0.49868;0.2677;-0.34983;0.14258;0.15738;0.04163;0.60153;0.98689;-0.44107;0.67547
"jusque";-0.20482;0.04272;0.26404;0.07684;-0.28816;0.13203;0.06968;0.01253;-0.27389;0.24639
"inégal";-0.37479;0.17573;-0.33461;0.1516;0.20052;0.07854;0.34143;0.36952;0.00329;4e-05
"public";0.14341;0.01257;0.30779;0.06264;-0.25387;0.06148;0.0537;0.00446;-0.36154;0.25759
"militaire";0.14878;0.02834;0.08854;0.01086;0.21863;0.09554;-0.09406;0.02869;-0.22389;0.20697
"représentatif";0.47159;0.02588;0.18365;0.00425;-0.66585;0.08056;-0.05661;0.00094;-0.22509;0.01902
"républicain";0.90694;0.33503;-0.51525;0.11703;-0.47239;0.14192;-0.17088;0.03014;0.87287;1.00098
"cependant";0.07677;0.00686;-0.179;0.04036;-0.19768;0.07101;-0.23289;0.15993;0.23874;0.21394
"réalité";0.26788;0.0522;0.1793;0.02531;-0.06114;0.00424;-0.12507;0.02883;0.21573;0.10918
"considérer";0.19217;0.01289;-0.4343;0.07127;0.3669;0.07338;-0.24843;0.05459;-0.26193;0.07726
"chercher";0.48649;0.18592;-0.63854;0.34665;-0.03777;0.00175;0.3089;0.18991;0.18316;0.085
"écrire";-0.64897;0.13479;0.24867;0.02142;-0.07641;0.00292;-0.6035;0.29533;-0.09154;0.00865
"commerce";0.02392;0.00073;-0.1525;0.03222;-0.65053;0.84588;0.06399;0.01328;0.74353;2.28268
"besoin";-0.79269;0.69469;-0.45299;0.24553;0.54423;0.5113;-0.02675;0.002;-0.05461;0.01063
"paysage";0.2274;0.06319;-0.34738;0.15959;-0.27554;0.14486;0.06292;0.01226;0.36946;0.53802
"fonder";-0.13718;0.01424;0.02746;0.00062;-0.28829;0.09817;-0.0421;0.0034;-0.12212;0.03639
"divers";0.28296;0.06523;-0.1467;0.01897;-0.11042;0.01551;-0.23916;0.11805;-0.141;0.05224
"récit";-0.29044;0.0859;0.13448;0.01993;0.33296;0.17627;0.16166;0.06742;0.27843;0.25463
"personnel";-0.27608;0.02218;0.01016;3e-05;0.03423;0.00053;-0.69754;0.35867;0.09459;0.0084
"fonction";-0.45936;0.09823;0.00446;1e-05;0.01297;0.00012;-0.66696;0.52466;0.24887;0.093
"concerner";0.03055;0.00062;-0.3669;0.09749;0.2149;0.04825;-0.58132;0.57296;0.3138;0.21254
"handicap";-0.30542;0.00271;0.85711;0.02313;-1.08514;0.05349;0.30306;0.00677;-0.8503;0.06785
"tension";0.14596;0.01674;0.08361;0.00594;-0.31555;0.12213;-0.04861;0.0047;-0.40355;0.41264
"Paris";0.15507;0.02379;1.23341;1.62871;-0.092;0.01307;0.43443;0.47301;-0.13912;0.06176
"abord";-0.63589;0.28235;0.09037;0.00617;-0.14866;0.02409;-0.01572;0.00044;-0.19236;0.08334
"centre";0.36133;0.08737;0.34415;0.08577;-0.5216;0.28426;0.35353;0.2119;0.2314;0.11557
"eux";-0.2639;0.05471;0.33525;0.09555;-0.12971;0.02064;0.01671;0.00056;0.11624;0.03424
"alimentaire";-1.01736;1.26476;-0.36393;0.17516;0.58011;0.64208;-0.38033;0.44786;0.19179;0.14497
"trouver";-0.61484;0.24197;-0.06724;0.00313;0.28671;0.08215;0.11609;0.02186;-0.01651;0.00056
"agricole";-0.53007;0.33516;-0.40448;0.21122;0.48436;0.43696;-0.21025;0.1336;-0.06309;0.01532
"mieux";-0.17941;0.01592;-0.32646;0.05705;0.06262;0.00303;0.0143;0.00026;0.04375;0.00305
"prévention";-0.75211;0.36206;-0.7949;0.43772;0.77269;0.59669;0.4504;0.32898;-0.18062;0.06735
"processus";0.11117;0.01187;0.66158;0.45481;-0.28656;0.1231;0.2205;0.11828;-0.06721;0.01399
"entreprise";-0.16241;0.0307;0.53296;0.35777;-0.91749;1.52962;0.17484;0.09014;-0.36484;0.49964
"riche";-0.65947;0.48082;-0.03584;0.00154;0.0216;0.00081;-0.27089;0.20556;0.07034;0.01765
"acquérir";0.10017;0.00234;0.21772;0.01194;-0.6708;0.16353;-0.03926;0.00091;-0.04484;0.00151
"moment";0.12734;0.01557;-0.24662;0.0632;0.02403;0.00087;-0.13106;0.04179;-0.1487;0.06847
"5e";-0.81205;0.518;-0.38999;0.1293;0.48779;0.29185;-0.41133;0.33674;0.30551;0.23649
"répondre";0.26818;0.0544;-0.34544;0.09769;0.25673;0.07785;-0.21134;0.08561;-0.36265;0.32089
"eau";-0.94125;1.03104;-0.5264;0.34902;0.67099;0.8181;-0.11672;0.04017;0.08562;0.02752
"parfois";0.11161;0.00979;-0.40517;0.13957;-0.0646;0.00512;0.21024;0.08798;0.05292;0.0071
"citoyenneté";1.27726;0.42718;-0.2703;0.02071;0.00716;2e-05;-0.70265;0.32755;-0.31398;0.08326
"cours|cour";0.25264;0.03343;0.31694;0.05693;-0.02476;5e-04;0.02437;0.00079;0.19705;0.06559
"raison";-0.22486;0.03383;-0.09156;0.00607;-0.22199;0.05149;-0.30038;0.15297;0.36405;0.28606
"rester";-0.04578;0.00152;-0.08461;0.00563;-0.18061;0.03705;0.4349;0.34856;0.05499;0.0071
"communauté";-0.51233;0.06109;0.0225;0.00013;-0.28088;0.02867;-0.37311;0.0821;0.485;0.1766
